processed_text,sentiment
itu saja bangga rupiah kita melemah negara lain juga punya qr juga di pake cina sama korea,negatif
mantap isu inflasi memang makanan oposisi 98 adalah pengecualian karena memang krisis ekonomi global dan gaya pemerintahan soeharto yang mengedepankan konglomerat akhirnya memakan diri sendiri konglomerat itu seperti memelihara macan saat kecil imut dan sesudah besar menerkam yang punya semoga ke depan indonesia membuat uu kesetaraan berkompetisi persaingan sehat antar pengusaha baru dan sudah mapan agar tidak menciiptakan oligarki seperti kasus minyak goreng,negatif
itu yen jepang gede amat,negatif
logika yang namanya mata wang pasti lngsung berkaitan dengan departemen keuangan mau lari kmn kamu,positif
bayar pakai yuan dan rubel tuk bayar utang luar negeri katanya dollar tak guna,negatif
iya tujuannya untuk mencari keuntungan mas kan menyimpan uang di bi ada bunganya,negatif
ihsg tetap turun tapi memang daya beli meningkat karena orang luar datang buat ngeborong barang indonesia,netral
oke gas oke gass jogetin dulu pak,positif
itu petani beli di gapoktan 90 ribu per sak,negatif
malaysia sudah 25 tahun menjadi pemasok semikondaktor global artinya ketika kita bicara kemajuan tehnologi indonesia maka pemerintah harus ciptakan semikonduktor,netral
dy6465 masih banyak bro orang orang ahli ekonomi di ind seabaiknya purbaya dan tim ekonominya beserta jajarannya mundur,negatif
kalau di china ketika rakyatnya mulai hobi pinjol langsung pemerintah membatasi memblokir bikin undang undang baru tapi di indonesia semakin rakyat gila pinjol semakin dibiarkan,negatif
saya punya cara tersendiri dalam bertahan hidup di era sekarang yaitu dengan cara tidak mau dengarkan prabowo ngomong,negatif
terima saja lulusan teknik elektro jadi menkeu hasilnya 18rb bandingkan dengan asia tenggara pak pur jangan ngeles dan cari kmabing hitam,netral
singapura berbisnis secara profesional dengan semua negara yang korup oknum pejabat pertamina,negatif
seperti firman allah dibalik kesulitan pasti ada kemudahan mknya g usah nyinyir rusuh lah peristiwa 98 terulang lah,negatif
kalau gitu tidak usah diberi saja kordinasi sama pihak makan bergizi gratis kurangi forsi pengiriman ke sekolahnya,negatif
bang kok g bisa didownload ya,negatif
bagaimana ceritanya apbn tekor 500 an triliun rupiah tidak masuk akal bos,negatif
pada short sell semua ini amankan likuiditas dari pasar saham pada mengamankan cashnya masing masing sebelum terlambat apakah ihsg ke 3000 atau 2000 rupiah disaat mereka out dari pasar modal buy dollar ya otomatis rupiah semakin melemah seandainya ini terjadi apakah masyarakat akan menarik semua uangnya yang ada di bank yang jadi pertanyaannya apakah duit bank cukup tersedia sinyal bahaya tidak sih ini pertanyaan orang awam perusahaan harus wajib buy back donk untuk menahan kendali ihsg jangan ikut sell out malah turun tidak karu karuan,negatif
semoga turun ke 4000 daripada nunggu pilpres mending ganti secepatnya,positif
sudah lah prabowo hentikan makan bergizi gratis dan kopdes tuh dan alihkan dana nya untuk perbaikan fundamental ekonomi indonesia,negatif
tio begini dikasih panggung ketuk sombonge kementus kemetlak,negatif
kalau mbgnya masih tetap jalan sebaiknya jangan impor bahan baku kedelai susu gandum tempat makanan tsb lebih baik produksi sendiri bahan baku,negatif
program makan bergizi gratis sangat mantap banyak yang menikmati menikmati bayar hutangnya,negatif
apakah generasi penerus yang cerdas pintar pandai belajar kenegeri cina,negatif
intinya jangan beli dollar jangan biasakan beli harga yang sudah tinggi lirik emas yang hrg nya jatoh skrg,positif
mirip testimoni ismail bolong dari kalimantan sekarang muncul testimoni polisi yang lain akhirnya 3 trio bintang sudah over gizi jdi koruptor di lembaga badan gizi negara gaya kriminal polisi mau diterapkan mulai badan gizi negara sppg dapur makan bergizi gratis dan lain lain mungkin belum terungkap jalur alur lintasan uang duit dan lain lain dari program makan bergizi gratis,negatif
pasti ekonom terhebat bennix benny batara tumpal hutabarat punya solusi untuk selamatkan rupiah,netral
yang dpr kakinya goyang gpyang artinyaa,negatif
ladang korupsi terbaru mendingan cash ke siswa nya orang tua suruh masak,negatif
goreng saja terus anak wabah,positif
jokowi yang sering dihujat plonga plongo ternyata jauh lebih baik memimpin negara ini,negatif
gantu saja rupiah ganti samson,negatif
kanye ada kecurigaan ini deh presiden nya tidak mengecat makanannya sebelum di atar seharusnya di cat dulu sebelum makannya bisa keracunan timbal kan dulu sebelum mengatar makannya pertama dicium bau enak atau tidak enak kedua periksa minuman agar tidak keracunan ketiga periksa makannya kalau ada sesuatu di dalam nasi keempat jangan mencicipi yang kasih ke semut kalau ada kucing terasa enak tidak itu berarti enak atau tidak dan presiden harus tahu mengecat makan dulu agar semua murid sehat akan tidak seperti ini bisa bahayakan keracunan ke murid yang lain juga harus dihargai lah presiden jangan hinanya akan karma kalau gaya kini do ain semoga kita tidak kenapa kenapa kejadian ini lagi agar kita semua sehat sehat selalu akan dilindungi allah swt amin tapi pasti pelaku yang melakukan ke pada murid semua agar prabowo yang salah pasti yang kin pelakunya buat ke seluruh sekolah keracunan,negatif
kepercayaan publik sudah tidak ada lagi dengan keadaan ini terlalu banyak bohongnya kepada rakyat,negatif
yah selama ini kalah terus jadii aji mumpung lagi menjabat gunakan kesmepatan sebesar besarnya dan sesingkat singkatnya,negatif
inflasi semakin tinggi gara gara makan bergizi gratis padahal kenaikan pendapatan segitu segitu saja siap siap stagflasi,negatif
hayo jangan takut bongkar semuanya kami rakyat siap tempur membentengi kebenaran,negatif
rahmantorahmanto m2w4x kalau memang datanya bertumbuh kenapa ihsg jeblok rupiah atl defisit apbn bi naiki suku bunga 50 bps pemerintah menambah utang baru kemenkeu repot repot jadi seles bond ke china inggris naikin pajak 22% ke pt n cv cari uang lagi dengan entitas baru dsi kalau memang tumbuh 56% ngapain kok kacau,negatif
tuh yang benar bapak aditya prayoga rumah makan gratis cilangkap masih bangga dengan program makan bergizi gratis,negatif
makanya kalau bikin berita itu yang jujur adil tggjwb,negatif
sebagai wakil presiden pak gibran harus lihat peluang besar bisnis ekspor komoditas rempah rempah sebagai perwakilan gent z,negatif
pak pur pak l n itu setiap 2 bln perilla jangan setiap lapona rugi terus,netral
suruh mui bt fatwah haram pasti aman,positif
raniha1 280juta jiwa warga sudah kaya wang dollar nusantara,negatif
muka dua si bahlil amerika terus budak amerika rupa nya yang di gaji rakyat indonesia dari pajak hapus kerjasama dengan amerika karena tidak sesuai dengan uud 1945 penjajah itu amerika,negatif
prestasi pemerintah sebelumnya pernah mencapai 16700 dollar prestasi yang sekarang berhasil menaikan jadi 17300 sungguh hebat ya saya ingat jaman sby rupiah kurs dollar 9000 an indonesia prestasinya melejit rupiahnya terjun bebas oligarki dan koruptor merajai di indonesia,negatif
yang tumbang penjudi bursa saham rakyat baik baik saja pasar masih normal,negatif
kalau perlu produk china yang kita mainkan untuk ekspor ke as lakukannlah temui bill gates dia pernah mau berinvestasi pooroti seluruh kekayaannya dengan berbagai bidang investasi,netral
mantap pak bahlil saya bangga terhadap bapak,positif
perlu kita ketahui pertumbuhan kecerdasan anak itu mulai dari kandungan sampai umur 5 tahun,netral
yang pada komen bohong ngomong doang kalian tu lucu ini pasar modal bro sekelas pihak ihsg nya pun g bisa tau besok kaya gmna masih syukur kalian di bantu buat antisipasi kalau mau bener terus dan detail kapan dan di harga berapa g bakal dia share ke kalian,negatif
orang desa g pake dollar ngakak deh,negatif
tangkap saja to purbaya korupsi uang rakyat,negatif
belum dipangkas saja menunya membagongkan artinya jika dipangkas lagi lauknya cuma sepotong tempe amit amit,negatif
prabowo segera membuka investasi instruktur dan investasi manufaktur dan jasa pengiriman dan barang tersebut membuka lapangan kerja setiap provinsi setiap 36 provinsi dan membangun pabrik produk energi yang murah dan gas energi yang hijau pabrik produksi sampah didaur ulang untuk manfaat tenaga listrik bahan baku terbuat semen pupuk sektor transportasi kereta api dan transport udara dan transportasi laut transportasi darat lebih murah dan mudah cepat segala barang jasa pengiriman dan barang tersebut pembuatan kilang minyak yang baru sekitar sumatera papua kalimantan sulewasi jawa sektor pertanian sektor perkebunan sektor perikanan sektor perternakan dan sektor kesehatan sektor pendidikan sektor industri kereta api industri pesawat terbang pesawat tempur kapal selam dan dorne kapal perang mobil listrik dan tenaga surya matahari baterai listrik garmen elektronik keranjingan tangan dan kerajinan umkm,negatif
penyebab inflasi karena bunga bank para pedagang akan menaikan brg jualan untuk melunasi hutang bank yang sampai kapan pun tidak akan pernah lunas contoh ada 1000 koin emas yang di pinjamkan kepada 10 orang masing 100 dengan bunga 5 koin tapi uang yang ada hanya 1000 alhasil yang bisa bayar hutang bunga hanya 9 orang satu lagi bangkrut bank sentral juga memberi pinjamam tanpa modal emas uang dari angin namun masyarakat berpikir bahwa itu dari deposit padahal dari deposit 1000 mereka bisa meminjamkan kepada lebih dari 5 orang masing masing 1000 dengan modal kertas tak berharga dengan sistem seperti ini akan ada banyak orang perusahaan yang jatuh miskin dan pemerintah memberi solusi pajak tapi lain sisi pemerintah juga berhutang kepada mereka dan pajak kita semakin lama semakin sedikit yang kembali kepada masyarakat karna di pake buat bayar bunga bank uang adalah kebebasan kekuatan kalau kita masih dengan sistem seperti ini satu saat saat kita tidak mampu lagi bayar hutang kita akan di kendalikan oleh mereka,negatif
sudah kubilang si menkeu poroboyok ter hodob ter bloon se indonesia arogan congkak jauh beda dengan mantan menkeu sri mulyani ekonom yang diakui dunia perbankan international si poroboyok menkeu tidak ada prestasi nya di indonesia aplg di international,positif
caranya keluar cetak uang kertas 5000000000000000000 rupiah bad inflasi mending perlu cetak kepala 3 300 3000 30000 bisa hutang langsung,negatif
mata uang rupiah melemah karna hutang ke dollar as gampang tebakanya,negatif
bukan kau fikir rupiah mu itu sudah kertas kosong satu ringgit sama dengan empat ribu lima ratus rupiah kau kata kami miskin mata mu sudah buta kah tak lihat keliling mu sibuk hina negara orang saja tak kerja kah menganggur kah,negatif
prabowo otaky dungu dia tidak akan mengubah egonya seakan ingin menghancurkan indonesia,negatif
coba kalau ada restoran yang tingkat kesalahan 000001% terus mengakibatkan keracunan pada anak bisa bisa restoran di segel diobrak abrik dah,positif
bagaimana indonesia bisa melawan israel jika israel yang sedang perang justru semakin jaya ekonominya tetapi indonesia yang sedang damai justru makin terpuruk hanya karena pro palestina,negatif
jangan panik indonesia masih baik baik saja,netral
semoga perekonomian indonesia segara pulih,netral
m au i r upiah rp 9750 prabumulih kota metropolisi kebunan kelengkeng,positif
perusahaan singapore keblingsatan tidak bisa kadalin indonesia lagi ayo berantas korupsi dan pastikan sda kita untuk indonesia bukan singapore malaysia dan china rapatkan barisan negara negara yang dirugikan dsi akan berusaha menghancurkan ekonomi dan politik kita biar bisa ngadalin dan mencuri sda kita merdeka,negatif
paten paten obat dan vaksin russia sangat di akui di dunia,negatif
sopo rio itu ngeyel banget,negatif
drumah ada daun kelor sama blimbing bulu banyak gratis,negatif
ceo gemoy mala pentingkan makan bergizi gratis makan bergizi gratis makan bergizi gratis harus berhasil,negatif
pak bahlil menteri yang pro rakyat berani beri ijin tambang migas rakyat yang puluhan tahun dianggap illegal dan jadi korban pemerasan oknum oknum,positif
kata saya mah mending jangan suka boikot produk korsel dan tionghoa soalnya produk di sana aman kecuali amerika,negatif
democracy is just a stranglehold a mere cloak to hide and protect tyranny oligarchy and people are don t actually exercise their powers people keep forgetting that they re real owner of their land they are the government and the president prime minister whatever are just their representatives but people will never realise this that s why we suffer,positif
percayalah banyak omong banyak bohong,negatif
patokan nya bursa saham sama rupiah pak purb waduh ambrol,negatif
don t mention philippines we much worst situation :face red droopy eyes:,positif
yang mahal itu rokok tembus 50rb lebih dollar yang 18 rb kalau di rupiahkan ribut seolah olah mau kiamat,negatif
kok bisa negara ini ribut mengurus hanya karna makanan yang akan menjadi kotoran,negatif
kita penonton wuling samsung moris boeing ksnebo yamaha philips toyota daewoo daukin shimizu cannon aple google meta hino fuso cuma bisa konsumsi dapur makan bergizi gratis jalan jslan ke hambalang tinggsl di ikn belanja semaki kopdes gagal ber kb doyan beranak,negatif
pemerintah karbitan apalagi si tua bangka yang menghalalkan segala cara mulai dari maling tanah,negatif
tarimakasih para pemimpin kami khususnya prabowo,negatif
rupiah terpuruk nguntungin pejabat enggak tidak ada pekerja asing didalam indonesia lagi bagus rupiah tinggi tinggi rentan pekerja asing bakal banyak yang pergi jalan jalan ln hamburan uang intinya bahan kebutuhan pokok sanggup dibeli rakyat dan dijamin pengawasan negara,negatif
seharusnya uang emisi 2022 itu 3 nol nya di kecillin contoh : 1 2 5 10 20 50 100 jadi biar masyarakatnya bisa belajar menerapkan redenominasi semoga pihak bank indonesia baca komen saya,negatif
iimmisbahulhidayah9863 inflasi tidak terkendali y,negatif
oke gas oke gas oke gas,positif
lha memang indonesia mampu tanpa amerika kamu mau di korut kan,positif
iya betul pak tapi saat pendistribusian makan bergizi gratis kepada anak anak kami tidak sesuai dengan anggaran 15k perharinya,negatif
