processed_text,sentiment
pelaku umkm harus cerdas jangan impor bahan baku kopi gunakan kopi daerah sndiri,negatif
intinya : hapus uud ham koruptor tembak mati pembunuh hukum mati pemerkosa hukum mati tidak usah neko neko sebuah negara takkan hancur bisa berkembang jika mafia negara di basmi lihat rusia china mereka menjunjung tinggi hukum,negatif
kalau bapak mentri saja bingung apa lagi kami rakyat lebih bingung lagi pak,netral
semoga tembus k 30000 per dollar,positif
indonesia akan ekspor beras ke negara yang membutuhkan yang penting bukan ke malaydesh tidak pantas di bantu beras negara sombong pembohong,positif
ya allah semogaa dapatt pemimpin yang bisa mengaji dan aturan korban biar tidak uang rakyatt di hamburkann,negatif
cobalah pak ekonom ekonom itu temui mister purbaya mister prabroro kita cuma menerima berita buruh terus tapi kalau ekonom ekonom ini mendesak untuk bicara dengan mereka secara langsung itu akan lebih baik,positif
pembahasan apa larinya kemana jelas banget iq dibawah 90 90 juga sudah bagus banget itu,netral
babak belur tak berdaya tidak akan mengubah kondisi yang ada kerusakkan fatal penyelesaiaan nya harus all out,netral
kalau menurutku om ben bursa atau nilai tukar ada yang sengaja bikin supaya indonesia tidak maju gagal hilirisasi gagal satu pintu,netral
ada udang di balik bakwan,netral
intinya koruptor itu saja tak usah banyak cerita ngeri indonesia inum buktinya malaysia kuat kog,negatif
berhentikan saja makan bergizi gratis menghamburkan uang sekarang pikirkan buat lowongan kerja,negatif
eckoprasetiyo9611 kirim kesini berasn sampean sampai sini saya bayar 15rb kg sesuai kuwalitas premium,netral
bohong uda kayak napas ya,netral
kas sudah kosong karena makan gizi pejabat skrg mikir rampok usaha besar sawit dan tambang kecuali freeport bentar lagi semua perbankan keuangan money changer toko mas unilever dan otomotif terakhir umkm omset 6 jt alfa dan indomaret ditutup investor lari duitnya ke luar negri,negatif
30rb bisa yu yu yakk yuk,negatif
1 dollar amerika serikat sama dengan 1816625 rupiah indonesia 8 jun 0407 utc dari morningstar penafian,negatif
hidup di negri ini ibarat kena scam rakyat menggaji pemerintah yang tidak becus rakyat membayar pajak seakan untuk investasi proyek bodong tidak ada return yang ada sda dan rakyat diperas untuk memperkaya elit kita capek dgr mereka pidato mrk capek jalan jalan,negatif
makan bergizi gratis sangat membantu badan usaha rakyat baik itu pertanian dan peternakan dan sebagainya sayang banyak orang orang peruntuh negara di dalamnya,negatif
ternyata tyo nugros jago investasi juga,netral
repot pak bahlil beli saja di rusia jangan takut kena embargo toh amerika juga tidak bisa menjamin bbm murah juga,netral
devisa itu utuk pembelian barang luarnegeri atau bayar utang luar negeri atau untuk kepercayaan inpestasi modal asing utang dalam negri tidak pake devisa pake rupiah utang indonesia masih aman ko kenapa ya mayoritas utang pemerintah kecil gedean utang swasta dan dalam negri utangnya dibayarnya pake rupiah,negatif
ini part 1 nya yang mana yah,netral
solusinya cuma 1 yaitu menaikkan harga perpotong tahu mungkin berat di awal tapi nanti lama kelamaan pecinta tahu dan tempe pasti tetap beli walaupun mahal mau bagaimana lagi harus sedikit di paksa untuk ibu ibu harus sedikit kompak kasihan penjual tahunya kalau tidak mau naik harganya,positif
bank indonesia lagi panik dan ketar ketir,positif
ntar juga gemoy jalan 2 lagi ke ln,negatif
saya yakin mereka yang diatas pasti mulai panik tidak usah panik stop makan bergizi gratis sama kopdes,negatif
koruptor harus dihukum berat insya allah indonesia menjadi negara super power mampu bersaing dengan negara super power dunia,positif
defisit fiskal ya ngutang lagi,netral
di laksana kn kerja nya baru ngomonk n jangan asal ngomonk n ntar hasil nya nol besar,negatif
yang penting makan bergizi gratis jalan terus,negatif
diantara 200 jt orang di indonesia saya cuma berharap dengan 2 manusia kdm dan pak purbaya sehat barokah bapak semua,positif
mana ada bunga yang naik tapi bayar hutang malah turun janganlah menyesatkn informasi demi uang suku bunga naik ini menunjukan negara masih mampu bayar hutang bi dulu turunkan suku bunga demi lapangan kerja baru tapi gara gara ekonom jongosny elite global voc model baru bikin rupiah anjlok para ekonom jongosny elite global inilah yang membuat psikologi pasar rupiah turun mungkinkan para ekonom jongosny elite global dibayar,negatif
elite global akan meng hancurkan ekonomi global dulu baru munculkan solusi situasi sekarang sudah direncanakan indonesia akan semakin susah sampai 2030,negatif
bener penjualan mobil pun meningkat n juga alhamdulillah makanan pokok masih normal,netral
kalau sistem sudah busuk siapapun penggantinya tidak akan pernah bersih makan bergizi gratis alias membagongkan,negatif
stop makan bergizi gratis sumber korupsi makan bergizi gratis itu jatah per anak sekolah rp 15000 yang belanjakan paling paling 3 ribu,negatif
selama makan bergizi gratis dan kdmp tidak distop maka jangan harap negara ini ekonomi maju,positif
presidenkonoha1997 percayalah ada baiknya dibalik rupiah melemah saudaraku,positif
kasir di suru mikirin pertumbuhan economi,netral
bagus tapi tolong tingkatkan infrastruktur keamanan cybernya jangan sampai diobok obok tukang es keliling yang sekedar lulusan smk,netral
ya kalau pengeluaran negara masih jor an dan tidak bisa disentuh belum lagi utangnya obat pait buat nguatin rupiah ya naikin interest rate,negatif
inilah netizen bangsa ku bangsa indonesia kalau ada yang baik sulit untuk mengapresiasi tetapi kalau ada yang sedikit saja jelek di republik ini langsung penghuni dalam gua dan dasar laut pun muncul di permukaan apalagi gerombolan panas hati langsung memblow up nya majulah negeriku indonesia majulah bangsa ku bangsa indonesia tinggalkan saja parasit parasit dan benalu itu dan saatnya nanti akan meratapi nasibnya,positif
ribuan orang ke rs keracunan makan bergizi gratis prabowo sama sawitnya,negatif
ada perwakilan dari blackrock juga hm mencurigakan,netral
defisit anggaran terlalu bsr untuk makan bergizi gratis kopdes harus di rem,negatif
siapa yang bikin program makan bergizi gratis hukum mati saja pak berani tidak rampas asetnya seperti di china,negatif
jangan jangan pengganti yang baru malah tambah parah korupsinya,negatif
dollar sudah lemah tetapi kurs tetap naik tanda ekonomi ri merosot dratis sekalih:face red droopy eyes:,negatif
para intelek ekonom turu gunung bersama bem se indonesia sekarang juga,netral
100 dollar kalau di tukar di negara iran dapat 170 juta riyal iran kalau di indonesia 18000 perdollar itu tidak terlalu berpengaruh negara indonesia tidak makan barang barang dari amerika memang barang naik cuma bukan di indonesia saja amerika yang punya dollar rungkadnya lebih parah dari indonesia,negatif
hutang luar negeri sudah melebihi batas merah pemeritah tetap hambur duit rakyat di suruh berjimat,negatif
fundamental kuat terus entah sehari dengar brp kali pejabat rezim ini ngomong iya percaya fundamental ekonomi mereka kuat mereka saja tpi rakyat tidak diajak,negatif
salam n alaikum wasyukrillah walhamdulillah yaa rabbal alamin kosa kata instruksi egaliter kepala negara sekaligus panglima ter tinggi pada seluruh jajaran pemerintah propinsi dan daerah di bawahnya serta seluruh instansi terkait memerintahkan ke seluruh perguruan tinggi di propinsi terkait untuk turut urun rembuk dalam site visit survey design base on ke arifan lokal kalkulasi atas lembaran designya r a biaya master plan dan time schedule hitungan mundur kalender b a s t 1 dan b a s t 2 serta close out note : perawatan berkala dibawah tanggung jawab perguruan tinggi terkait mll mahasiswa i semua jurusannya atas : semua jembatan di areal propinsinya semua koperasi di areal propinsinya semua lumbung pangan di areal propinsinya semua realisasi ke arifan lokal di areal propinsinya semua realisasi pendidikan dan makan bergizi gratis berkualitas berinteqritas berbudaya ke arifan lokal di areal propinsinya minimal demikian sehingga pros by proses bela negara dapat di wujud kan di antaranya melalui meng aktif para mahasiswa i di semester tertentu berproses atas diri mereka meng implementasikan teori yang mrk dapatkan di bangku kuliah dan teori dalam training singkat atau kilat seperti : ektrakulikuler kerja nyata dan kerja kepemimpinan berorganisasi berkolaborasi berkomunikasi berinteraksi langsung di masyarakat areal propinsinya turut bertanggung jawab atas lingkungan hidup ber kehidupan di areal propinsinya turut serta dan aktif memonitor serta melaporkan atas laju pembangunan sesuai bidang studynya masing ke rektor dan tembusan ke dikti pusat,positif
ni orang di dengkul mngkin otknya dikibulin hdup dibkin susah pjbat dngn progrm progrm gbloknya kok mlah bangga,negatif
berarti masalahnya di sdm kan bukan programmnya,negatif
bom revomasi jilid 2 akan meletus tinggal tunggu waktu sja aplgi balai dlor terus naik ke 20000 karena pemerintsh slama ini tidak mau m dengar pakar pakar serta pengamatan ekonomi jka keadaan serta kebijakan pemerintah spti ini justru kritikan yang membangun serta mengingatkan direspon dng salah kaprah seakan pemerintah lebih pintar tetapi kenyataan nya keadaan ekonomi serta pertumbuhan nya makin buruk ditambah lgi dng pernyataan pernyataan pejabat presiden yang in konsisten shga mempengaruhi baik saham serta nilai rupiah anjlok justru oemerintah mendag katakan bhwa indikasi pertumbuhan naik 51 % lalu pertanyaan nya jka pertumbuhan baik baik sja kenapa nilai tukar rupiah anjlok dsya beli masyarakat lumpuh bhkan mendag buat keputusan untuk menutup gerai alfa indonesia martabak yang tlh ber operasi serta dapat izin ini menimbulkan phk alih alih bukan buka lap kerja justru tambah masalah jdi makin rumit terlihat menteri menteri bowo iisi nya hnya dagelan politik hasil bagi bagi jabatan orng yang ditunjuk tidak punya kspasitas jdi menteri menteri abal abal dapat dilihat dri sikap dalam merespon kritiksn slalu buat narasi bohong semua keadaan ekonomi tambsh parah mau ditutupi jelas tidak bisa karena dampaknya yang merasakan rakyat sedang pemerintah hidup enak ditanggung negara dri atas jga ke bawah harus punya punya rasa malu karena itu msndst rskyat justru di salah gunakan coba lihat latar belakang pendidikan dri menyeri menyeri jga anggota dpr mpr dpp sudah ada rilis pendidikan nya,negatif
atau mulai sekarang transaksi pakai dollar saja tidak pakai rupiah lagi,negatif
mundur saja pak itu lebih waras drpd bekerja dalam kegilaan ini,positif
purbaya tidak becus taunya omong omong seperti bosnya prabowo,negatif
suku bunga bank indonesia kok kalah sama suku bunga bank swis 0000% daya tarik pesaingnya menurun tetapi kenapa uang negaranya meroket dari 1000 rupiah jadi 20000 rupiah apakah ini faktor kesalahan indonesia menaikan suku bunga sebesar 47%,netral
100 one hundred dollar 10 ten dollar 1 one dollar,netral
makan bergizi gratis program sangat buruk tata kelolanya jadi ladang korupsi dan mubadzir 14jt ton makanan terbuang jadi sampah food waste senilai 14 triliyun terbuang sia sia,negatif
menteri keuangan ini segera ganti saja bicara banyak tapi hasilnya parah kabinet pemerintah jumbo sekarang ini lebih banyak import parah tidak mau maju seperti negara lain,negatif
yang terjadi adalah orang desa tak merasakan dampak apapun kecuali omong omong si gendut yang ngawur,netral
habis ngerampok minyak venezuela sekarang trum bikin konflik di timteng biar minyaknya harganya meroket,netral
kata imf ekonomi indonesia paling tahan kerisis,netral
deja vu 1997 bu karlina mana bu karlina,negatif
mau salah atau benar investor asing mau keluar dari ishg ya keluar saja wong yang punya duit dia tidak perduli paparan pemerintah,negatif
hapuskan makan bergizi gratis program yang tidak berguna sama sekali menyusahkan masyarakat bahkan siswa siswi sudah banyak yang keracunan ini adalah kezaliman yang berkedok kebijakan kalian harus mengerti itu,negatif
orang besar tapi tinggi kurus,netral
percaya prediksi saya kalau purbaya diganti dan rupiah masih tetap loyo dipastikan prabowo lengser tapi kalau purbaya diganti dan rupiah menguat dipastikan prabowo masih jadi presiden dan itu nanti akan ada kegaduhan yang justru bikin rakyat bangkrut bikin susah rakyat,negatif
baru mendekati 17 ribu ajah sudah ketar ketir apa lagi kaya negara iran yang mata uangnya sudah jatuh parah amerika dengan dollar nya betul betul berkuasa sampai bisa membuat semua orang di seluruh dunia panik jangan percaya sama dollar amerika bro,negatif
ijin pak menkeu saya warga kp pacarbadak rt1 rw 6 mekarsari selaawi garut jawa barat saya stroke sudah 6tahun saya tidak setiap hari kebagian makan bergizi gratis sehari kebagian satu bulan tidak kebagian bagaimana ini badan gizi negara tindak sppg mekarsari selaawi garut jawa barat,negatif
menurut belum dasar ihsg masih terus melemah prospek ekonomi suram disemua indikator trust ke pemerintah lagi rendah rendahnya cahaya diujung lorong belum nampak,positif
pas ada menteri paling makan bergizi gratis nya istimewa,negatif
ter lemah sepanjang sejarah prabowo lebih hebat drpd bapak mertuanya mantab jos,negatif
sebenarnya ada juga yang paling parah daripada rupiah yaitu won bahkan rupiah bisa menguat terhadap won disaat tekanan seperti ini,netral
tonton ini karena 50% porto ada di sini,netral
presiden tergoblok dia cuma bisa soal makanan tok kalau emng dia memikirkan rakyat bbjs tidak di cabut orang miskin msuk rumah sakit gapunya bbjs nginab 3hari harus bayar 3jutaan jadi 1hari satu juta,negatif
apa genjot an sudah kepalang basah mau digenjot apa pun tidak mempan ngutang sudah segunung program prioritas sudah jalan duitnya sudah digelontorkan triliunan rupiah mulai makan bergizi gratis sekolah rakyat koperasi merah putih dmw sudah pada dibsngun jor an bentar lagi sea wall program kereta apj cepat nyampe k surabaya terus program kereta apa membelah pulau kalimantan coba kamu liat di you tube sekolah rakyat di jember banget besar bangunanya beringkat tiga ada lima unit kapling besar entah siapa yang sekolah di sana ada berita lansia juga masuk sekolah rakyat pemborosan makan gratis asrama gratis siapa yang bayar apbn ujung rakyat juga jadi korban ntar lagi pajak bumi bsngunan naik bbm tidak disubsidi lagi listrik juga naik rakyat yang bayar ekonomi morak marik begini rakyat akhirnya kelapara n apa yang terjadi pada akhirnya,negatif
